Flight SatisfactionID,accm_txn_complete_time
7211,5/20/2022 2:51
7212,5/19/2022 14:35
7213,5/19/2022 22:44
7214,5/18/2022 13:15
7215,5/18/2022 14:10
7216,5/19/2022 16:56
7217,5/19/2022 8:53
7218,5/20/2022 1:00
7219,5/19/2022 13:29
7220,5/19/2022 7:41
7221,5/18/2022 21:26
7222,5/19/2022 14:11
7223,5/19/2022 13:28
7224,5/18/2022 17:34
7225,5/20/2022 0:40
7226,5/20/2022 5:53
7227,5/18/2022 12:46
7228,5/19/2022 2:29
7229,5/20/2022 0:52
7230,5/18/2022 16:50
7231,5/20/2022 11:15
7232,5/19/2022 12:30
7233,5/18/2022 18:56
7234,5/19/2022 3:26
7235,5/20/2022 6:39
7236,5/20/2022 2:36
7237,5/19/2022 19:51
7238,5/18/2022 19:24
7239,5/19/2022 12:44
7240,5/19/2022 15:41
7241,5/19/2022 15:10
7242,5/19/2022 12:42
7243,5/18/2022 12:23
7244,5/19/2022 23:26
7245,5/19/2022 20:13
7246,5/19/2022 21:49
7247,5/19/2022 22:00
7248,5/20/2022 9:08
7249,5/20/2022 5:15
7250,5/20/2022 7:16
7251,5/18/2022 12:57
7252,5/19/2022 15:54
7253,5/19/2022 14:15
7254,5/20/2022 1:37
7255,5/19/2022 19:40
7256,5/20/2022 3:39
7257,5/20/2022 3:23
7258,5/18/2022 19:27
7259,5/19/2022 7:58
7260,5/18/2022 12:50
7261,5/19/2022 10:32
7262,5/20/2022 0:23
7263,5/19/2022 16:27
7264,5/18/2022 12:54
7265,5/19/2022 0:00
7266,5/19/2022 7:17
7267,5/19/2022 20:16
7268,5/19/2022 9:00
7269,5/19/2022 14:23
7270,5/19/2022 7:10
7271,5/19/2022 13:34
7272,5/19/2022 23:47
7273,5/19/2022 8:02
7274,5/18/2022 21:15
7275,5/20/2022 7:42
7276,5/19/2022 17:04
7277,5/18/2022 19:33
7278,5/18/2022 17:25
7279,5/19/2022 10:36
7280,5/18/2022 16:35
7281,5/19/2022 1:36
7282,5/20/2022 10:19
7283,5/19/2022 7:27
7284,5/19/2022 15:58
7285,5/18/2022 18:12
7286,5/20/2022 5:49
7287,5/20/2022 7:32
7288,5/20/2022 7:15
7289,5/19/2022 13:56
7290,5/18/2022 21:22
7291,5/20/2022 7:22
7292,5/19/2022 7:52
7293,5/19/2022 2:34
7294,5/19/2022 5:39
7295,5/19/2022 11:30
7296,5/20/2022 0:54
7297,5/20/2022 0:40
7298,5/19/2022 21:52
7299,5/18/2022 22:45
7300,5/18/2022 18:29
7301,5/18/2022 18:57
7302,5/19/2022 17:53
7303,5/20/2022 2:19
7304,5/18/2022 17:36
7305,5/20/2022 4:53
7306,5/19/2022 11:18
7307,5/18/2022 14:34
7308,5/18/2022 20:26
7309,5/18/2022 15:34
7310,5/18/2022 23:25
7311,5/20/2022 7:31
7312,5/18/2022 23:26
7313,5/19/2022 14:39
7314,5/18/2022 18:09
7315,5/19/2022 11:58
7316,5/18/2022 12:56
7317,5/19/2022 9:11
7318,5/19/2022 6:13
7319,5/19/2022 4:24
7320,5/20/2022 11:31
7321,5/19/2022 23:38
7322,5/18/2022 14:11
7323,5/19/2022 19:58
7324,5/19/2022 0:50
7325,5/19/2022 13:21
7326,5/18/2022 18:14
7327,5/18/2022 21:04
7328,5/19/2022 14:36
7329,5/19/2022 21:55
7330,5/19/2022 11:14
7331,5/20/2022 10:27
7332,5/20/2022 11:56
7333,5/19/2022 18:21
7334,5/19/2022 21:04
7335,5/19/2022 18:31
7336,5/18/2022 20:28
7337,5/18/2022 18:58
7338,5/20/2022 2:21
7339,5/20/2022 2:12
7340,5/19/2022 11:18
7341,5/18/2022 15:55
7342,5/19/2022 20:18
7343,5/18/2022 21:19
7344,5/20/2022 9:46
7345,5/18/2022 19:38
7346,5/19/2022 9:13
7347,5/19/2022 3:14
7348,5/20/2022 0:46
7349,5/19/2022 9:37
7350,5/20/2022 4:34
7351,5/20/2022 6:34
7352,5/20/2022 2:10
7353,5/18/2022 20:03
7354,5/19/2022 8:57
7355,5/20/2022 6:00
7356,5/19/2022 18:02
7357,5/20/2022 4:21
7358,5/19/2022 17:13
7359,5/18/2022 22:34
7360,5/18/2022 15:08
7361,5/20/2022 11:45
7362,5/20/2022 4:25
7363,5/20/2022 11:39
7364,5/18/2022 20:05
7365,5/19/2022 18:08
7366,5/19/2022 21:57
7367,5/19/2022 4:43
7368,5/18/2022 20:54
7369,5/19/2022 1:48
7370,5/20/2022 1:10
7371,5/19/2022 9:44
7372,5/18/2022 13:15
7373,5/19/2022 0:34
7374,5/19/2022 17:30
7375,5/20/2022 4:17
7376,5/19/2022 23:35
7377,5/19/2022 20:40
7378,5/19/2022 17:56
7379,5/19/2022 19:00
7380,5/19/2022 10:00
7381,5/20/2022 6:49
7382,5/19/2022 9:28
7383,5/18/2022 19:12
7384,5/19/2022 9:17
7385,5/19/2022 2:07
7386,5/19/2022 6:50
7387,5/19/2022 18:18
7388,5/18/2022 20:56
7389,5/19/2022 12:23
7390,5/18/2022 17:54
7391,5/19/2022 3:41
7392,5/18/2022 12:34
7393,5/20/2022 3:03
7394,5/19/2022 6:47
7395,5/18/2022 17:39
7396,5/18/2022 18:41
7397,5/19/2022 13:06
7398,5/18/2022 18:18
7399,5/19/2022 5:19
7400,5/19/2022 11:01
7401,5/19/2022 12:22
7402,5/19/2022 13:12
7403,5/20/2022 8:48
7404,5/19/2022 2:19
7405,5/19/2022 16:23
7406,5/18/2022 15:18
7407,5/18/2022 14:39
7408,5/18/2022 14:41
7409,5/18/2022 15:12
7410,5/20/2022 4:21
7411,5/18/2022 22:27
7412,5/20/2022 7:25
7413,5/18/2022 16:45
7414,5/18/2022 21:51
7415,5/18/2022 13:42
7416,5/19/2022 23:54
7417,5/19/2022 18:10
7418,5/19/2022 13:25
7419,5/18/2022 17:04
7420,5/20/2022 3:27
7421,5/18/2022 14:04
7422,5/20/2022 5:25
7423,5/19/2022 5:04
7424,5/19/2022 4:42
7425,5/20/2022 11:06
7426,5/18/2022 14:16
7427,5/19/2022 8:39
7428,5/19/2022 23:45
7429,5/20/2022 8:38
7430,5/19/2022 15:28
7431,5/19/2022 0:21
7432,5/19/2022 17:52
7433,5/18/2022 13:10
7434,5/18/2022 17:42
7435,5/18/2022 15:29
7436,5/18/2022 12:03
7437,5/18/2022 19:56
7438,5/20/2022 1:48
7439,5/18/2022 13:51
7440,5/20/2022 10:11
7441,5/19/2022 0:53
7442,5/19/2022 11:28
7443,5/19/2022 13:06
7444,5/19/2022 7:53
7445,5/20/2022 7:31
7446,5/20/2022 5:14
7447,5/19/2022 23:21
7448,5/19/2022 20:58
7449,5/19/2022 15:02
7450,5/19/2022 17:57
7451,5/20/2022 4:57
7452,5/19/2022 0:36
7453,5/20/2022 9:49
7454,5/20/2022 4:20
7455,5/19/2022 21:36
7456,5/19/2022 20:10
7457,5/19/2022 18:47
7458,5/18/2022 23:59
7459,5/19/2022 13:42
7460,5/20/2022 4:32
7461,5/19/2022 6:49
7462,5/19/2022 10:12
7463,5/20/2022 9:33
7464,5/19/2022 22:25
7465,5/20/2022 4:44
7466,5/19/2022 6:58
7467,5/19/2022 14:52
7468,5/19/2022 4:47
7469,5/19/2022 14:16
7470,5/19/2022 18:40
7471,5/20/2022 3:46
7472,5/20/2022 5:33
7473,5/18/2022 22:15
7474,5/19/2022 15:36
7475,5/20/2022 4:43
7476,5/20/2022 11:23
7477,5/19/2022 3:19
7478,5/20/2022 6:52
7479,5/19/2022 7:30
7480,5/19/2022 11:25
7481,5/18/2022 12:58
7482,5/18/2022 13:00
7483,5/19/2022 5:14
7484,5/19/2022 11:06
7485,5/18/2022 15:05
7486,5/19/2022 10:00
7487,5/19/2022 12:07
7488,5/19/2022 10:37
7489,5/18/2022 15:09
7490,5/20/2022 2:44
7491,5/19/2022 0:25
7492,5/20/2022 8:19
7493,5/20/2022 10:20
7494,5/20/2022 0:41
7495,5/20/2022 9:42
7496,5/18/2022 18:38
7497,5/19/2022 5:34
7498,5/20/2022 6:08
7499,5/20/2022 11:28
7500,5/20/2022 3:36
7501,5/19/2022 4:37
7502,5/19/2022 16:23
7503,5/19/2022 21:46
7504,5/19/2022 1:37
7505,5/18/2022 12:24
7506,5/20/2022 11:08
7507,5/19/2022 9:19
7508,5/18/2022 16:06
7509,5/19/2022 22:43
7510,5/20/2022 4:50
7511,5/19/2022 11:36
7512,5/18/2022 19:31
7513,5/19/2022 16:42
7514,5/19/2022 21:16
7515,5/19/2022 8:43
7516,5/19/2022 17:21
7517,5/18/2022 18:10
7518,5/19/2022 7:46
7519,5/19/2022 19:12
7520,5/19/2022 7:50
7521,5/19/2022 14:31
7522,5/19/2022 18:37
7523,5/20/2022 8:43
7524,5/19/2022 0:53
7525,5/18/2022 17:18
7526,5/20/2022 3:18
7527,5/19/2022 4:55
7528,5/19/2022 19:46
7529,5/20/2022 7:37
7530,5/18/2022 19:07
7531,5/19/2022 3:48
7532,5/19/2022 1:49
7533,5/19/2022 16:19
7534,5/19/2022 11:02
7535,5/19/2022 12:41
7536,5/18/2022 20:54
7537,5/18/2022 23:41
7538,5/19/2022 15:55
7539,5/19/2022 11:45
7540,5/20/2022 2:00
7541,5/19/2022 15:06
7542,5/19/2022 2:25
7543,5/19/2022 1:58
7544,5/18/2022 15:04
7545,5/18/2022 20:38
7546,5/19/2022 12:09
7547,5/19/2022 20:41
7548,5/18/2022 23:20
7549,5/20/2022 10:22
7550,5/18/2022 15:40
7551,5/19/2022 13:45
7552,5/19/2022 9:15
7553,5/20/2022 1:57
7554,5/20/2022 0:42
7555,5/19/2022 14:43
7556,5/19/2022 21:02
7557,5/19/2022 3:32
7558,5/20/2022 11:31
7559,5/19/2022 23:56
7560,5/18/2022 23:57
7561,5/19/2022 14:33
7562,5/19/2022 10:40
7563,5/20/2022 5:15
7564,5/19/2022 14:17
7565,5/18/2022 20:24
7566,5/19/2022 6:14
7567,5/19/2022 1:36
7568,5/20/2022 5:43
7569,5/19/2022 23:30
7570,5/19/2022 12:57
7571,5/19/2022 17:32
7572,5/19/2022 10:49
7573,5/18/2022 14:50
7574,5/18/2022 19:35
7575,5/20/2022 7:05
7576,5/19/2022 11:02
7577,5/18/2022 18:21
7578,5/20/2022 9:49
7579,5/18/2022 22:42
7580,5/18/2022 13:11
7581,5/19/2022 16:47
7582,5/18/2022 19:25
7583,5/19/2022 4:37
7584,5/19/2022 18:21
7585,5/19/2022 6:00
7586,5/19/2022 11:20
7587,5/20/2022 0:36
7588,5/19/2022 13:27
7589,5/18/2022 22:07
7590,5/19/2022 7:13
7591,5/20/2022 5:18
7592,5/20/2022 1:14
7593,5/19/2022 8:43
7594,5/18/2022 13:42
7595,5/19/2022 10:34
7596,5/18/2022 19:23
7597,5/20/2022 5:25
7598,5/19/2022 12:24
7599,5/19/2022 16:37
7600,5/19/2022 22:36
7601,5/19/2022 15:20
7602,5/20/2022 8:01
7603,5/19/2022 5:22
7604,5/20/2022 6:51
7605,5/20/2022 11:51
7606,5/20/2022 11:23
7607,5/19/2022 12:50
7608,5/19/2022 19:23
7609,5/20/2022 6:08
7610,5/18/2022 18:00
7611,5/18/2022 15:55
7612,5/18/2022 15:48
7613,5/20/2022 11:00
7614,5/19/2022 16:04
7615,5/20/2022 4:16
7616,5/18/2022 20:04
7617,5/20/2022 10:09
7618,5/20/2022 4:50
7619,5/19/2022 8:07
7620,5/20/2022 0:33
7621,5/18/2022 21:40
7622,5/19/2022 23:25
7623,5/20/2022 6:49
7624,5/19/2022 15:24
7625,5/18/2022 19:16
7626,5/19/2022 9:55
7627,5/19/2022 7:07
7628,5/18/2022 23:36
7629,5/20/2022 7:03
7630,5/19/2022 8:23
7631,5/20/2022 7:17
7632,5/20/2022 11:04
7633,5/19/2022 16:27
7634,5/19/2022 9:55
7635,5/19/2022 0:27
7636,5/18/2022 12:22
7637,5/19/2022 20:21
7638,5/19/2022 10:15
7639,5/19/2022 21:38
7640,5/19/2022 14:42
7641,5/18/2022 22:25
7642,5/19/2022 2:22
7643,5/19/2022 21:27
7644,5/20/2022 0:56
7645,5/19/2022 13:55
7646,5/19/2022 20:23
7647,5/18/2022 22:25
7648,5/19/2022 7:37
7649,5/20/2022 3:26
7650,5/19/2022 20:43
7651,5/20/2022 11:22
7652,5/19/2022 18:15
7653,5/19/2022 18:35
7654,5/19/2022 8:24
7655,5/19/2022 14:12
7656,5/19/2022 7:13
7657,5/18/2022 22:03
7658,5/19/2022 3:53
7659,5/20/2022 0:12
7660,5/19/2022 18:36
7661,5/19/2022 8:01
7662,5/19/2022 13:11
7663,5/19/2022 21:44
7664,5/19/2022 9:08
7665,5/19/2022 1:15
7666,5/19/2022 20:53
7667,5/19/2022 2:02
7668,5/20/2022 0:26
7669,5/20/2022 6:33
7670,5/18/2022 15:28
7671,5/18/2022 16:54
7672,5/20/2022 6:19
7673,5/19/2022 3:31
7674,5/19/2022 13:37
7675,5/19/2022 15:24
7676,5/19/2022 19:52
7677,5/20/2022 6:28
7678,5/19/2022 16:12
7679,5/18/2022 12:55
7680,5/18/2022 21:15
7681,5/20/2022 4:24
7682,5/18/2022 16:11
7683,5/20/2022 5:32
7684,5/20/2022 9:02
7685,5/19/2022 6:17
7686,5/18/2022 12:38
7687,5/20/2022 4:18
7688,5/18/2022 12:29
7689,5/19/2022 20:42
7690,5/18/2022 22:50
7691,5/19/2022 22:44
7692,5/18/2022 22:51
7693,5/19/2022 13:45
7694,5/18/2022 20:02
7695,5/18/2022 12:42
7696,5/19/2022 20:47
7697,5/20/2022 11:06
7698,5/19/2022 13:35
7699,5/19/2022 21:13
7700,5/18/2022 22:31
7701,5/18/2022 16:33
7702,5/19/2022 16:40
7703,5/19/2022 17:33
7704,5/19/2022 8:32
7705,5/18/2022 15:22
7706,5/19/2022 15:53
7707,5/19/2022 5:11
7708,5/19/2022 8:04
7709,5/18/2022 20:26
7710,5/19/2022 0:06
7711,5/18/2022 16:51
7712,5/19/2022 8:22
7713,5/20/2022 5:33
7714,5/19/2022 4:55
7715,5/20/2022 5:33
7716,5/19/2022 15:42
7717,5/19/2022 3:00
7718,5/18/2022 20:38
7719,5/19/2022 0:54
7720,5/18/2022 15:48
7721,5/19/2022 23:10
7722,5/18/2022 14:39
7723,5/20/2022 6:14
7724,5/19/2022 5:18
7725,5/19/2022 8:48
7726,5/20/2022 9:44
7727,5/18/2022 16:52
7728,5/18/2022 19:37
7729,5/19/2022 19:47
7730,5/20/2022 5:31
7731,5/18/2022 12:47
7732,5/19/2022 10:55
7733,5/19/2022 3:23
7734,5/20/2022 5:02
7735,5/20/2022 10:28
7736,5/18/2022 20:20
7737,5/19/2022 4:22
7738,5/19/2022 0:19
7739,5/19/2022 19:38
7740,5/19/2022 10:32
7741,5/18/2022 23:24
7742,5/19/2022 1:17
7743,5/19/2022 8:29
7744,5/19/2022 16:53
7745,5/19/2022 10:49
7746,5/19/2022 6:53
7747,5/19/2022 17:36
7748,5/20/2022 6:31
7749,5/19/2022 2:45
7750,5/19/2022 8:38
7751,5/19/2022 7:40
7752,5/20/2022 0:54
7753,5/19/2022 9:24
7754,5/20/2022 1:27
7755,5/20/2022 1:34
7756,5/18/2022 14:16
7757,5/19/2022 18:51
7758,5/20/2022 3:03
7759,5/18/2022 12:15
7760,5/20/2022 9:23
7761,5/20/2022 0:05
7762,5/19/2022 17:11
7763,5/20/2022 9:32
7764,5/19/2022 5:23
7765,5/18/2022 23:10
7766,5/18/2022 12:35
7767,5/19/2022 23:55
7768,5/19/2022 15:37
7769,5/18/2022 21:48
7770,5/18/2022 20:06
7771,5/20/2022 9:33
7772,5/18/2022 23:13
7773,5/18/2022 23:18
7774,5/19/2022 5:23
7775,5/19/2022 15:40
7776,5/20/2022 0:00
7777,5/18/2022 20:46
7778,5/18/2022 20:23
7779,5/19/2022 3:07
7780,5/20/2022 9:30
7781,5/19/2022 16:31
7782,5/18/2022 21:50
7783,5/20/2022 1:08
7784,5/19/2022 15:17
7785,5/20/2022 8:17
7786,5/18/2022 17:10
7787,5/18/2022 14:50
7788,5/20/2022 3:08
7789,5/19/2022 17:52
7790,5/18/2022 13:13
7791,5/20/2022 4:38
7792,5/18/2022 20:04
7793,5/18/2022 20:58
7794,5/19/2022 9:37
7795,5/20/2022 9:03
7796,5/19/2022 17:27
7797,5/20/2022 6:28
7798,5/20/2022 3:17
7799,5/20/2022 4:07
7800,5/19/2022 19:03
7801,5/19/2022 4:51
7802,5/19/2022 11:51
7803,5/20/2022 0:49
7804,5/18/2022 12:45
7805,5/19/2022 17:11
7806,5/19/2022 11:45
7807,5/19/2022 10:19
7808,5/18/2022 13:00
7809,5/19/2022 19:52
7810,5/19/2022 13:02
7811,5/18/2022 20:57
7812,5/19/2022 16:38
7813,5/19/2022 4:20
7814,5/19/2022 5:59
7815,5/19/2022 19:56
7816,5/18/2022 23:27
7817,5/18/2022 17:14
7818,5/18/2022 13:08
7819,5/18/2022 15:47
7820,5/20/2022 4:36
7821,5/20/2022 9:44
7822,5/18/2022 18:20
7823,5/19/2022 13:27
7824,5/19/2022 21:08
7825,5/20/2022 4:51
7826,5/20/2022 5:11
7827,5/19/2022 19:44
7828,5/19/2022 6:52
7829,5/20/2022 11:01
7830,5/20/2022 1:07
7831,5/20/2022 2:00
7832,5/18/2022 14:05
7833,5/19/2022 2:21
7834,5/19/2022 7:11
7835,5/19/2022 2:50
7836,5/18/2022 17:05
7837,5/19/2022 10:36
7838,5/20/2022 8:53
7839,5/18/2022 17:35
7840,5/20/2022 4:11
7841,5/18/2022 16:14
7842,5/19/2022 15:21
7843,5/19/2022 2:30
7844,5/19/2022 4:34
7845,5/19/2022 22:24
7846,5/19/2022 20:51
7847,5/20/2022 8:49
7848,5/19/2022 3:59
7849,5/18/2022 13:46
7850,5/19/2022 5:06
7851,5/20/2022 7:34
7852,5/19/2022 14:14
7853,5/20/2022 8:16
7854,5/20/2022 6:16
7855,5/19/2022 18:10
7856,5/19/2022 6:05
7857,5/20/2022 3:56
7858,5/18/2022 17:52
7859,5/19/2022 22:46
7860,5/20/2022 3:32
7861,5/20/2022 11:58
7862,5/20/2022 3:07
7863,5/19/2022 12:44
7864,5/20/2022 8:09
7865,5/19/2022 4:38
7866,5/19/2022 23:53
7867,5/20/2022 4:29
7868,5/19/2022 15:43
7869,5/19/2022 1:43
7870,5/20/2022 3:39
7871,5/19/2022 5:08
7872,5/19/2022 3:45
7873,5/19/2022 1:23
7874,5/18/2022 14:35
7875,5/18/2022 23:39
7876,5/19/2022 21:56
7877,5/19/2022 22:40
7878,5/18/2022 22:52
7879,5/20/2022 8:43
7880,5/18/2022 15:31
7881,5/20/2022 8:34
7882,5/19/2022 1:03
7883,5/18/2022 12:02
7884,5/20/2022 11:14
7885,5/20/2022 8:34
7886,5/19/2022 11:53
7887,5/19/2022 6:35
7888,5/19/2022 16:38
7889,5/19/2022 4:39
7890,5/20/2022 4:02
7891,5/19/2022 19:18
7892,5/20/2022 10:41
7893,5/19/2022 23:50
7894,5/19/2022 5:12
7895,5/20/2022 10:03
7896,5/18/2022 13:08
7897,5/18/2022 21:32
7898,5/20/2022 6:37
7899,5/18/2022 21:14
7900,5/19/2022 1:55
7901,5/19/2022 23:21
7902,5/18/2022 13:36
7903,5/18/2022 18:37
7904,5/19/2022 3:21
7905,5/19/2022 5:39
7906,5/19/2022 2:16
7907,5/19/2022 9:20
7908,5/19/2022 4:23
7909,5/19/2022 14:23
7910,5/20/2022 11:37
7911,5/19/2022 8:31
7912,5/18/2022 13:10
7913,5/20/2022 7:29
7914,5/19/2022 2:32
7915,5/20/2022 0:02
7916,5/18/2022 13:13
7917,5/19/2022 9:04
7918,5/20/2022 2:57
7919,5/19/2022 15:40
7920,5/18/2022 13:20
7921,5/18/2022 22:35
7922,5/20/2022 3:39
7923,5/19/2022 1:20
7924,5/19/2022 12:18
7925,5/18/2022 13:23
7926,5/20/2022 0:09
7927,5/19/2022 13:13
7928,5/19/2022 7:40
7929,5/18/2022 14:25
7930,5/18/2022 16:55
7931,5/18/2022 14:26
7932,5/20/2022 1:18
7933,5/18/2022 19:41
7934,5/19/2022 12:25
7935,5/19/2022 4:01
7936,5/19/2022 17:11
7937,5/19/2022 7:02
7938,5/19/2022 12:04
7939,5/20/2022 6:55
7940,5/18/2022 19:16
7941,5/19/2022 12:57
7942,5/20/2022 5:51
7943,5/18/2022 23:05
7944,5/19/2022 9:08
7945,5/18/2022 17:19
7946,5/19/2022 22:26
7947,5/19/2022 15:21
7948,5/19/2022 3:17
7949,5/18/2022 12:12
7950,5/20/2022 10:10
7951,5/19/2022 23:33
7952,5/19/2022 10:04
7953,5/19/2022 10:06
7954,5/18/2022 20:47
7955,5/20/2022 3:04
7956,5/19/2022 2:14
7957,5/18/2022 19:55
7958,5/19/2022 13:48
7959,5/19/2022 9:45
7960,5/19/2022 16:16
7961,5/19/2022 21:59
7962,5/18/2022 14:26
7963,5/18/2022 18:12
7964,5/19/2022 19:47
7965,5/20/2022 5:02
7966,5/19/2022 9:38
7967,5/18/2022 23:59
7968,5/20/2022 10:09
7969,5/19/2022 1:03
7970,5/19/2022 13:30
7971,5/19/2022 7:18
7972,5/19/2022 20:17
7973,5/19/2022 17:08
7974,5/19/2022 1:29
7975,5/19/2022 17:41
7976,5/19/2022 12:28
7977,5/20/2022 6:45
7978,5/20/2022 6:07
7979,5/18/2022 16:32
7980,5/19/2022 21:36
7981,5/18/2022 20:03
7982,5/19/2022 13:00
7983,5/19/2022 11:37
7984,5/20/2022 7:40
7985,5/19/2022 4:37
7986,5/19/2022 6:27
7987,5/20/2022 7:28
7988,5/19/2022 7:08
7989,5/19/2022 3:25
7990,5/19/2022 22:20
7991,5/19/2022 4:40
7992,5/19/2022 13:53
7993,5/20/2022 6:59
7994,5/19/2022 17:42
7995,5/18/2022 14:30
7996,5/19/2022 7:07
7997,5/18/2022 21:52
7998,5/20/2022 9:19
7999,5/20/2022 11:28
8000,5/20/2022 1:33
8001,5/18/2022 18:06
8002,5/20/2022 2:15
8003,5/19/2022 0:10
8004,5/20/2022 3:25
8005,5/19/2022 3:07
8006,5/20/2022 6:29
8007,5/20/2022 9:31
8008,5/20/2022 8:28
8009,5/20/2022 5:36
8010,5/19/2022 19:08
8011,5/20/2022 7:02
8012,5/19/2022 23:12
8013,5/20/2022 3:11
8014,5/18/2022 21:46
8015,5/19/2022 12:00
8016,5/18/2022 18:19
8017,5/19/2022 6:29
8018,5/19/2022 9:52
8019,5/18/2022 18:53
8020,5/20/2022 11:01
8021,5/20/2022 10:44
8022,5/18/2022 20:17
8023,5/18/2022 14:32
8024,5/20/2022 0:03
8025,5/19/2022 15:28
8026,5/20/2022 9:04
8027,5/18/2022 12:24
8028,5/19/2022 19:44
8029,5/20/2022 6:12
8030,5/19/2022 9:21
8031,5/19/2022 11:37
8032,5/19/2022 20:37
8033,5/18/2022 21:15
8034,5/18/2022 21:47
8035,5/20/2022 7:52
8036,5/18/2022 12:51
8037,5/19/2022 6:56
8038,5/19/2022 4:20
8039,5/19/2022 21:29
8040,5/19/2022 16:13
8041,5/19/2022 22:55
8042,5/18/2022 18:40
8043,5/20/2022 1:57
8044,5/19/2022 12:43
8045,5/18/2022 22:08
8046,5/19/2022 17:34
8047,5/20/2022 0:33
8048,5/19/2022 9:48
8049,5/18/2022 20:07
8050,5/18/2022 19:26
8051,5/19/2022 2:15
8052,5/19/2022 10:37
8053,5/19/2022 18:08
8054,5/18/2022 15:15
8055,5/19/2022 23:55
8056,5/19/2022 7:39
8057,5/19/2022 10:31
8058,5/19/2022 2:48
8059,5/19/2022 10:31
8060,5/20/2022 7:56
8061,5/19/2022 22:40
8062,5/18/2022 17:37
8063,5/20/2022 7:25
8064,5/19/2022 17:13
8065,5/19/2022 23:44
8066,5/19/2022 19:02
8067,5/19/2022 7:57
8068,5/20/2022 3:08
8069,5/20/2022 3:21
8070,5/19/2022 23:25
8071,5/20/2022 6:08
8072,5/20/2022 9:20
8073,5/19/2022 7:23
8074,5/19/2022 22:55
8075,5/19/2022 17:52
8076,5/19/2022 23:53
8077,5/18/2022 13:50
8078,5/20/2022 10:47
8079,5/18/2022 23:27
8080,5/19/2022 23:35
8081,5/20/2022 8:52
8082,5/19/2022 18:17
8083,5/19/2022 8:20
8084,5/18/2022 20:37
8085,5/18/2022 23:46
8086,5/20/2022 11:14
8087,5/19/2022 15:33
8088,5/20/2022 1:26
8089,5/18/2022 15:03
8090,5/19/2022 10:49
8091,5/19/2022 0:37
8092,5/20/2022 11:27
8093,5/20/2022 7:42
8094,5/20/2022 3:53
8095,5/19/2022 19:32
8096,5/19/2022 0:05
8097,5/18/2022 13:38
8098,5/19/2022 4:53
8099,5/18/2022 21:03
8100,5/18/2022 21:13
8101,5/19/2022 11:12
8102,5/18/2022 23:26
8103,5/20/2022 1:07
8104,5/18/2022 22:21
8105,5/19/2022 22:44
8106,5/18/2022 15:29
8107,5/19/2022 16:07
8108,5/19/2022 5:42
8109,5/19/2022 18:08
8110,5/20/2022 4:20
8111,5/19/2022 23:29
8112,5/19/2022 5:24
8113,5/20/2022 11:28
8114,5/19/2022 10:37
8115,5/20/2022 1:30
8116,5/18/2022 19:38
8117,5/20/2022 5:54
8118,5/20/2022 2:44
8119,5/20/2022 3:10
8120,5/19/2022 20:46
8121,5/19/2022 6:50
8122,5/18/2022 19:56
8123,5/19/2022 14:28
8124,5/18/2022 18:06
8125,5/20/2022 9:26
8126,5/18/2022 21:05
8127,5/18/2022 21:08
8128,5/18/2022 23:40
8129,5/20/2022 3:18
8130,5/19/2022 20:40
8131,5/19/2022 14:34
8132,5/18/2022 18:54
8133,5/18/2022 20:28
8134,5/19/2022 4:31
8135,5/18/2022 14:47
8136,5/18/2022 21:15
8137,5/19/2022 8:40
8138,5/19/2022 13:12
8139,5/20/2022 1:13
8140,5/18/2022 19:29
8141,5/20/2022 4:13
8142,5/19/2022 7:08
8143,5/20/2022 5:10
8144,5/20/2022 0:50
8145,5/20/2022 5:04
8146,5/19/2022 6:19
8147,5/19/2022 19:40
8148,5/20/2022 0:15
8149,5/19/2022 12:44
8150,5/20/2022 8:57
8151,5/19/2022 3:17
8152,5/20/2022 3:23
8153,5/18/2022 16:41
8154,5/18/2022 16:54
8155,5/19/2022 11:10
8156,5/18/2022 14:27
8157,5/18/2022 15:17
8158,5/19/2022 2:14
8159,5/19/2022 2:29
8160,5/19/2022 11:18
8161,5/19/2022 18:30
8162,5/19/2022 2:17
8163,5/19/2022 16:08
8164,5/18/2022 23:35
8165,5/20/2022 10:03
8166,5/19/2022 23:46
8167,5/19/2022 11:20
8168,5/19/2022 13:43
8169,5/20/2022 11:35
8170,5/19/2022 22:04
8171,5/20/2022 6:20
8172,5/20/2022 2:00
8173,5/20/2022 4:31
8174,5/18/2022 23:44
8175,5/19/2022 7:44
8176,5/18/2022 12:47
8177,5/19/2022 20:08
8178,5/18/2022 15:13
8179,5/19/2022 18:28
8180,5/20/2022 8:15
8181,5/20/2022 2:36
8182,5/19/2022 21:02
8183,5/18/2022 17:13
8184,5/20/2022 9:23
8185,5/19/2022 20:10
8186,5/19/2022 18:05
8187,5/19/2022 9:00
8188,5/19/2022 6:05
8189,5/18/2022 17:41
8190,5/19/2022 12:42
8191,5/19/2022 18:18
8192,5/18/2022 19:23
8193,5/18/2022 15:55
8194,5/19/2022 17:52
8195,5/19/2022 19:51
8196,5/20/2022 6:09
8197,5/19/2022 13:49
8198,5/19/2022 15:09
8199,5/18/2022 20:03
8200,5/19/2022 23:36
8201,5/19/2022 0:19
8202,5/19/2022 9:54
8203,5/18/2022 17:39
8204,5/20/2022 10:41
8205,5/18/2022 18:54
8206,5/18/2022 17:44
8207,5/19/2022 19:00
8208,5/20/2022 5:48
